mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd
TESS,700.03,700.03,1,9.977273,2.2583631,459.8525479,,,0.9617288,,,5.1416079,384.055942,3482.0,4.438,0.419457,,,,,,,,,2458331.349645,2458331.349645
TESS,700.04,700.04,1,27.8096898,2.9558823,406.8232517,,,0.9491858,,,1.3107501,272.8976058,3482.0,4.438,0.419457,,,,,,,,,2458352.99952,2458352.99952
TESS,7000.01,7000.01,1,2.7897577,3.375,3360.0,,,15.2527,,,1126.92,1614.0,5794.0,3.52,2.92,,,,,,,,,2460336.036755,2460336.036755
TESS,7001.01,7001.01,1,16.3475547,1.873,46329.0,,,13.2139,,,1.37516,301.0,3662.0,4.61,0.65,,,,,,,,,2460317.2434,2460317.2434
TESS,7002.01,7002.01,1,4.9792822,4.331,4376.0,,,12.0483,,,1039.87,1582.0,6677.0,3.95,2.07,,,,,,,,,2460338.349222,2460338.349222
TESS,7003.01,7003.01,1,0.7331156,0.559,45524.0,,,13.8557,,,48.0269,733.0,3326.0,4.77,0.46,,,,,,,,,2460338.155539,2460338.155539
TESS,7004.01,7004.01,1,9.8162989,5.37,2369.0,,,9.90817,,,250.587,1108.0,5755.9,3.77,2.18,,,,,,,,,2460321.753883,2460321.753883
TESS,7006.01,7006.01,1,51.9120896,4.975,15569.0,,,9.69324,,,5.28684,422.0,5437.0,4.55,0.86,,,,,,,,,2460393.557616,2460393.557616
TESS,7007.01,7007.01,0,1.5342604,3.271,1768.0,,,6.09992,,,15822.4,3124.0,8194.0,4.28,1.7,,,,,,,,,2460394.089956,2460394.089956
TESS,7008.01,7008.01,1,0.8406912,1.489,2554.0,,,4.77919,,,1679.35,1783.0,5170.0,4.42,0.95,,,,,,,,,2460365.878231,2460365.878231
TESS,7009.01,7009.01,1,2.3206673,0.969,2935.0,,,4.047,,,42.4124,710.0,4231.0,4.61,0.67,,,,,,,,,2460392.364327,2460392.364327
TESS,701.01,701.01,0,13.697384,4.783848,1061.94658,,,4.211945,,,96.8938034,800.1911623,5837.0,4.37713,1.10089,,,,,,,,,2458389.366552,2458389.366552
TESS,7010.01,7010.01,1,4.1976032,1.971,10045.0,,,11.3523,,,149.237,973.0,5617.0,4.29,1.18,,,,,,,,,2460415.354189,2460415.354189
TESS,7011.01,7011.01,1,19.394038,4.082,10061.0,,,10.5887,,,25.3617,625.0,5493.0,4.35,1.08,,,,,,,,,2460369.656214,2460369.656214
TESS,7012.01,7012.01,1,4.0197822,3.18,5109.0,,,9.47332,,,653.222,1408.0,6208.0,4.21,1.42,,,,,,,,,2460387.423383,2460387.423383
TESS,7013.01,7013.01,1,4.2451891,2.663,5546.0,,,7.66981,,,221.068,1074.0,5358.0,4.37,1.05,,,,,,,,,2460362.063352,2460362.063352
TESS,7015.01,7015.01,1,7.0687489,0.515,50423.0,,,14.0241,,,0.313028,208.0,3368.0,4.77,0.47,,,,,,,,,2460359.065148,2460359.065148
TESS,7016.01,7016.01,1,1.598803,2.438,14208.0,,,15.4905,,,11433.8,2880.0,9488.0,4.58,1.32,,,,,,,,,2460366.663055,2460366.663055
TESS,7017.01,7017.01,1,5.0826878,5.11,7327.0,,,19.0027,,,1426.43,1712.0,6743.0,3.83,2.42,,,,,,,,,2460363.019969,2460363.019969
TESS,7018.01,7018.01,1,20.3158735,5.276,39235.0,,,17.8657,,,37.1984,688.0,5725.0,4.53,0.91,,,,,,,,,2460352.534386,2460352.534386
TESS,7019.01,7019.01,1,48.2590904,6.299,6743.0,,,7.87933,,,13.5351,534.0,5936.0,4.61,0.85,,,,,,,,,2460328.380324,2460328.380324
TESS,702.01,702.01,1,3.568141,1.4556337,906.9993541,,,2.0483578,,,49.3636227,676.0386184,4015.0,4.61505,0.577735,,,,,,,,,2458326.81595,2458326.81595
TESS,7020.01,7020.01,1,3.1642475,1.115,2330.0,,,10.4341,,,296.494,1156.0,6975.0,4.01,2.02,,,,,,,,,2460394.056309,2460394.056309
TESS,7021.01,7021.01,1,49.5355004,8.483,5687.0,,,10.5617,,,27.5628,638.0,6173.0,4.26,1.33,,,,,,,,,2459881.26001,2459881.26001
TESS,7022.01,7022.01,1,2.8583729,1.236,11829.0,,,16.0985,,,259.61,1118.0,5537.0,4.27,1.19,,,,,,,,,2460392.427201,2460392.427201
TESS,7023.01,7023.01,1,2.3404152,2.522,11265.0,,,13.0087,,,1539.65,1745.0,6686.0,4.34,1.33,,,,,,,,,2460365.559902,2460365.559902
TESS,7024.01,7024.01,1,1.9639208,1.467,30553.0,,,12.0421,,,74.4726,818.0,3914.3,4.52,0.71,,,,,,,,,2459634.914183,2459634.914183
TESS,7025.01,7025.01,1,66.9954225,2.024,5477.0,,,11.7213,,,1.51166,308.0,6078.0,4.14,1.51,,,,,,,,,2460340.028469,2460340.028469
TESS,7026.01,7026.01,1,65.5580424,4.167,6381.0,,,5.53264,,,0.95388,275.0,4340.0,4.54,0.74,,,,,,,,,2460314.948852,2460314.948852
TESS,7027.01,7027.01,1,4.2885021,1.427,4402.0,,,11.61,,,97.7022,875.0,5937.5,3.99,1.75,,,,,,,,,2460367.077518,2460367.077518
TESS,7028.01,7028.01,1,2.4596079,2.168,2195.0,,,4.09395,,,448.314,1281.0,5340.0,4.48,0.92,,,,,,,,,2460420.816602,2460420.816602
TESS,7029.01,7029.01,1,1.9271521,1.201,58745.0,,,13.364,,,29.2163,647.0,3516.0,4.7,0.55,,,,,,,,,2460392.777339,2460392.777339
TESS,703.01,703.01,1,8.6729683,2.9598885,724.6732153,,,2.28271,,,114.2649808,833.8694004,5384.0,4.54758,0.91,,,,,,,,,2458356.921235,2458356.921235
TESS,703.02,703.02,1,22.5682711,4.9745502,869.846616,,,2.479501,,,31.9256027,606.2538727,5384.0,4.54758,0.852304,,,,,,,,,2458370.302728,2458370.302728
TESS,7030.01,7030.01,1,2.5604496,1.339,423.0,,,1.60134,,,127.195,935.0,4679.0,4.54,0.77,,,,,,,,,2460419.652587,2460419.652587
TESS,7031.01,7031.01,1,1.7911016,1.3192751,12254.9439752,,,7.0726104,,,114.7997816,834.843394,3718.0,4.62057,0.636647,,,,,,,,,2460368.419612,2460368.419612
TESS,7032.01,7032.01,1,17.7456043,2.675,1203.0,,,2.44767,,,8.44389,474.0,4526.0,4.57,0.72,,,,,,,,,2460397.022821,2460397.022821
TESS,7033.01,7033.01,1,0.7312783,1.289,322.0,,,1.7324,,,2334.8,1936.0,5508.0,4.45,0.97,,,,,,,,,2460013.337525,2460013.337525
TESS,7035.01,7035.01,1,4.18142,4.43,7013.0,,,14.794,,,1099.82,1638.0,6293.8,4.04,1.76,,,,,,,,,2460448.966726,2460448.966726
TESS,7036.01,7036.01,1,3.0513298,1.4911246,23465.9068147,,,11.1893597,,,73.7445561,747.3985328,3937.0,4.60668,0.653572,,,,,,,,,2460434.686218,2460434.686218
TESS,7038.01,7038.01,1,8.6000492,3.059,639.0,,,3.12511,,,256.415,1114.0,6920.0,4.31183,1.42,,,,,,,,,2460079.460235,2460079.460235
TESS,7039.01,7039.01,1,3.3206355,4.732,667.0,,,3.01837,,,1683.48,1784.0,5768.0,4.21,1.33,,,,,,,,,2460088.850177,2460088.850177
TESS,704.01,704.01,1,3.8143009,1.3793952,457.7909152,,,1.1147163,,,26.3711883,577.9658451,3625.0,4.7833,0.504068,,,,,,,,,2458327.416979,2458327.416979
TESS,7040.01,7040.01,1,21.0562422,4.4190398,2640.3371988,,,5.1947988,,,31.8281648,605.7907661,5376.0,4.45068,0.950465,,,,,,,,,2460128.288364,2460128.288364
TESS,7041.01,7041.01,1,9.6994666,15.7960068,512.9617961,,,9.5295926,,,143.2589795,882.3689413,4696.0,4.438,4.2105899,,,,,,,,,2460160.362835,2460160.362835
TESS,7042.01,7042.01,0,2.817627,1.455,868.0,,,3.22711,,,327.873,1185.0,6320.6,4.4,1.17,,,,,,,,,2460478.507055,2460478.507055
TESS,7043.01,7043.01,1,17.3840061,3.932,561.0,,,1.69425,,,29.5344,649.0,5228.2,4.56,0.82,,,,,,,,,2460463.610974,2460463.610974
TESS,7044.01,7044.01,1,15.9669794,3.514,2229.0,,,6.72555,,,42.1361,709.0,5888.0,4.08,1.55,,,,,,,,,2460473.081723,2460473.081723
TESS,7045.01,7045.01,1,2.2775983,1.3,1131.0,,,4.16351,,,445.957,1280.0,6320.0,4.31,1.3,,,,,,,,,2460477.847283,2460477.847283
TESS,7046.01,7046.01,1,3.1084574,2.534,9902.0,,,13.2168,,,539.374,1342.0,6024.0,4.26,1.3,,,,,,,,,2459139.157588,2459139.157588
TESS,7047.01,7047.01,1,5.2729668,3.738,1177.0,,,2.56914,,,280.922,1140.0,5294.0,4.58,0.81,,,,,,,,,2459199.606231,2459199.606231
TESS,7048.01,7048.01,1,4.0863647,2.213,4671.0,,,13.1374,,,671.938,1418.0,5969.0,3.96876,1.8,,,,,,,,,2460175.328426,2460175.328426
TESS,7049.01,7049.01,1,40.3833862,2.345,6555.0,,,2.03391,,,0.283517,203.0,3236.0,4.98108,0.25,,,,,,,,,2460214.323255,2460214.323255
TESS,705.01,705.01,1,47.0196372,5.8659335,1251.7456152,,,3.1012834,,,8.6423925,437.2987599,5249.18,4.68369,0.877877,,,,,,,,,2458352.13367,2458352.13367
TESS,7050.01,7050.01,1,1.4182984,0.654,2124.0,,,9.60116,,,1110.56,1608.0,9267.0,4.32,1.75,,,,,,,,,2460505.634065,2460505.634065
TESS,7051.01,7051.01,0,4.9131459,1.25,4488.0,,,7.84064,,,76.9918,825.0,5999.0,4.38,1.12,,,,,,,,,2460500.349484,2460500.349484
TESS,7052.01,7052.01,1,2.8862017,0.487,412.0,,,1.71911,,,15.4038,551.0,4269.0,4.65,0.64,,,,,,,,,2460500.659766,2460500.659766
TESS,7053.01,7053.01,1,2.8637988,2.746,266.0,,,7.75857,,,6505.86,2502.0,9416.0,3.49,4.62,,,,,,,,,2460503.94237,2460503.94237
TESS,7054.01,7054.01,1,14.7595601,5.5790065,16406.5561433,,,7.3454534,,,12.439999,478.9882236,4708.0,4.80336,0.569838,,,,,,,,,2460482.548909,2460482.548909
TESS,7055.01,7055.01,1,3.1290476,3.409295,13426.2063185,,,16.9082331,,,1052.2389998,1452.6077207,5585.0,4.11064,1.4505399,,,,,,,,,2460482.92975,2460482.92975
TESS,7056.01,7056.01,1,2.993282,2.5766956,14780.3009546,,,21.7455581,,,1890.6489714,1681.7927473,6343.0,4.13783,1.58601,,,,,,,,,2460481.443181,2460481.443181
TESS,7057.01,7057.01,1,3.3777419,2.8147435,17290.4349881,,,13.6239337,,,370.3984667,1118.889104,5080.0,4.33326,1.0408,,,,,,,,,2460480.135888,2460480.135888
TESS,7058.01,7058.01,1,2.4651801,3.5668145,11993.572763,,,17.0861139,,,2726.6327607,1843.0045682,6848.0,4.25,1.51554,,,,,,,,,2460480.429067,2460480.429067
TESS,7059.01,7059.01,1,4.4626647,3.0802705,7983.8270519,,,13.3934403,,,1405.4798304,1561.6219471,7587.0,4.39508,1.3951401,,,,,,,,,2460481.357046,2460481.357046
TESS,706.01,706.01,1,719.0381327,5.4244096,4851.4092337,,,16.6333557,,,0.8538315,245.1674374,5709.6,3.53,1.4981,,,,,,,,,2458434.911525,2458434.911525
TESS,7060.01,7060.01,1,5.8497196,3.458,507.0,,,2.71286,,,375.868,1226.0,6009.6,4.22,1.35,,,,,,,,,2460142.849779,2460142.849779
TESS,7060.02,7060.02,1,1064.700399,3.285,1294.0,,,4.45158,,,4.48172,405.0,6009.6,4.22,1.35,,,,,,,,,2460070.899941,2460070.899941
TESS,7061.01,7061.01,1,2.1376682,1.879,8819.0,,,15.7532,,,531.159,1337.0,5806.0,4.05,1.6,,,,,,,,,2460532.279247,2460532.279247
TESS,7062.01,7062.01,1,10.5137924,2.275,1611.0,,,3.1867,,,25.6571,627.0,4942.0,4.58,0.77,,,,,,,,,2460528.435521,2460528.435521
TESS,7063.01,7063.01,1,3.7570477,1.938,340.0,,,1.41479,,,197.985,1045.0,5263.0,4.56,0.83,,,,,,,,,2460527.926189,2460527.926189
TESS,7064.01,7064.01,1,61.5555962,6.996,182.0,,,2.1796,,,15.6504,554.0,6298.0,4.02,1.8,,,,,,,,,2460466.125236,2460466.125236
TESS,7065.01,7065.01,0,2.6667526,2.594,190.0,,,3.01006,,,1172.14,1630.0,6173.0,3.83,2.18,,,,,,,,,2460530.686654,2460530.686654
TESS,7066.01,7066.01,1,13.2341261,2.3705157,18389.5092472,,,7.3853255,,,16.1089138,510.9593066,5025.0,4.88331,0.548929,,,,,,,,,2460509.503679,2460509.503679
TESS,7067.01,7067.01,1,15.3573522,3.5894467,21072.3970721,,,13.3280613,,,47.2404772,668.6491835,5462.0,4.49258,0.915391,,,,,,,,,2460509.909088,2460509.909088
TESS,7068.01,7068.01,1,,20.5949466,4156.2818203,,,8.964682,,,165.7019266,915.0643564,6181.58,4.23853,1.36797,,,,,,,,,2460517.615013,2460517.615013
TESS,7069.01,7069.01,1,8.7201675,3.11,957.0,,,2.35848,,,84.6734,845.0,5443.0,4.56,0.85,,,,,,,,,2460549.089507,2460549.089507
TESS,707.01,707.01,1,52.7993058,6.11948,541.2696023,,,2.3982714,,,10.9718358,464.183367,5409.22,4.46229,1.02101,,,,,,,,,2458345.524261,2458345.524261
TESS,707.02,707.02,1,17.4757465,4.6911418,163.268484,,,1.4862817,,,47.9221101,671.0482261,5409.22,4.46229,1.02101,,,,,,,,,2458328.766769,2458328.766769
TESS,7070.01,7070.01,1,4.4563756,3.316,308.0,,,2.98505,,,452.138,1284.0,5658.0,3.93,1.8,,,,,,,,,2460555.634073,2460555.634073
TESS,7071.01,7071.01,1,5.5334128,6.74,169.0,,,2.57273,,,13680.1,3012.0,10409.0,4.15,2.28,,,,,,,,,2460555.517038,2460555.517038
TESS,7072.01,7072.01,1,0.8118915,0.909,1245.0,,,6.54453,,,4440.4,2274.0,6019.0,4.02,1.71,,,,,,,,,2460557.683136,2460557.683136
TESS,7073.01,7073.01,1,13.1689848,7.607,2592.0,,,11.4366,,,472.115,1298.0,6282.0,3.84,2.2,,,,,,,,,2460554.021047,2460554.021047
TESS,7074.01,7074.01,1,4.6504794,5.051,6221.0,,,18.8371,,,1172.26,1630.0,6274.0,3.79,2.34,,,,,,,,,2460555.870633,2460555.870633
TESS,7075.01,7075.01,1,2.8120379,1.647,11880.0,,,9.95975,,,282.122,1141.0,6004.1,,0.91,,,,,,,,,2460557.746647,2460557.746647
TESS,7076.01,7076.01,1,3.4747684,3.054,4548.0,,,16.2878,,,4048.18,2222.0,6572.0,4.14,1.65,,,,,,,,,2460553.136841,2460553.136841
TESS,7077.01,7077.01,1,6.403011,5.82,3868.0,,,7.96127,,,629.67,1395.0,5713.3,,1.53,,,,,,,,,2460557.395627,2460557.395627
TESS,7078.01,7078.01,1,6.3962557,2.826,2257.0,,,5.10457,,,164.368,997.0,5847.0,4.36,1.13,,,,,,,,,2460553.361723,2460553.361723
TESS,708.01,708.01,0,1.996071,5.910879,352.76672,,,1.947951,,,1372.564389,1552.397488,6636.0,4.60452,0.975121,,,,,,,,,2458325.573663,2458325.573663
TESS,7080.01,7080.01,1,36.6892187,6.446,7413.0,,,9.1862,,,57.1087,765.0,6647.0,4.49,1.12,,,,,,,,,2460377.247914,2460377.247914
TESS,7081.01,7081.01,1,12.7617794,4.223,26352.0,,,16.8306,,,97.3693,875.0,6305.0,4.48,1.06,,,,,,,,,2460394.126272,2460394.126272
TESS,7082.01,7082.01,1,2.253174,1.118,81734.0,,,11.9013,,,19.5121,585.0,3340.0,4.9,0.33,,,,,,,,,2460393.685953,2460393.685953
TESS,7083.01,7083.01,1,7.6253466,6.702,2810.0,,,9.43868,,,504.852,1320.0,5408.0,3.73,2.19,,,,,,,,,2460380.018139,2460380.018139
TESS,7084.01,7084.01,1,21.8153374,4.087,2502.0,,,3.96837,,,21.5566,600.0,5399.0,4.53,0.87,,,,,,,,,2460544.198459,2460544.198459
TESS,7086.01,7086.01,1,1.0092447,1.472,7501.0,,,11.8411,,,1267.16,1662.0,5491.0,4.17,1.34,,,,,,,,,2460393.22877,2460393.22877
TESS,7087.01,7087.01,1,7.9039906,3.996,3040.0,,,9.39901,,,213.482,1064.0,5797.0,3.95,1.79,,,,,,,,,2460555.516756,2460555.516756
TESS,7089.01,7089.01,1,1.5852089,1.137,450.0,,,5.77903,,,14006.0,,11678.0,4.05,2.74,,,,,,,,,2460366.591502,2460366.591502
TESS,709.02,709.02,1,777.0516742,4.3877266,7211.9264886,,,1.3396102,,,70.1244992,738.052393,50000.0,5.80276,0.147,,,,,,,,,2458399.221135,2458399.221135
TESS,7090.01,7090.01,1,60.6825768,3.983,8480.0,,,16.0883,,,10.102,496.0,5918.0,4.13,1.48,,,,,,,,,2460291.411091,2460291.411091
TESS,7091.01,7091.01,1,4.8510805,3.132,9714.0,,,17.8341,,,250.696,1108.0,5578.5,,1.9,,,,,,,,,2460549.960401,2460549.960401
TESS,7092.01,7092.01,1,1.102219,1.538,4361.0,,,16.2877,,,4488.98,2280.0,7469.0,3.87,2.51,,,,,,,,,2460558.163842,2460558.163842
TESS,7094.01,7094.01,1,2.1125062,1.228,5858.0,,,,,,,,,,,,,,,,,,,2460422.037504,2460422.037504
TESS,7095.01,7095.01,1,4.6745746,8.627,1731.0,,,13.7841,,,3744.12,2179.0,5759.0,3.29,3.8,,,,,,,,,2460416.357819,2460416.357819
TESS,7096.01,7096.01,1,3.3505745,4.633,3685.0,,,11.4859,,,3106.23,2079.0,6940.0,3.93,2.21,,,,,,,,,2460565.044613,2460565.044613
TESS,7097.01,7097.01,1,4.1560086,2.954,2503.0,,,7.19145,,,501.609,1318.0,6056.0,4.11,1.55,,,,,,,,,2460554.558834,2460554.558834
TESS,7098.01,7098.01,1,1.3821651,2.435,9250.0,,,17.6176,,,7314.38,2576.0,7662.0,4.12,1.94,,,,,,,,,2460420.866667,2460420.866667
TESS,7099.01,7099.01,1,4.4264918,6.059,3584.0,,,14.8697,,,2497.57,1969.0,6231.0,3.74,2.46,,,,,,,,,2460570.432916,2460570.432916
TESS,710.01,710.01,0,216.24584,1.0703729,5045.1950681,,,18.5681404,,,312.4351835,1072.2837713,7053.0,4.22463,1.59688,,,,,,,,,2458343.942146,2458343.942146
TESS,7100.01,7100.01,1,7.4156006,2.76,12272.0,,,16.1132,,,149.56,974.0,6446.0,4.21,1.5,,,,,,,,,2460418.422197,2460418.422197
TESS,7101.01,7101.01,1,1.8471592,1.958,6589.0,,,,,,,,,,,,,,,,,,,2460422.426526,2460422.426526
TESS,7102.01,7102.01,1,1.1838059,1.307,4487.0,,,11.623,,,2638.6,1996.0,7433.0,4.22,1.68,,,,,,,,,2460422.721923,2460422.721923
TESS,7103.01,7103.01,1,5.3590843,2.477,3018.0,,,4.36817,,,101.96,885.0,4845.0,4.52,0.81,,,,,,,,,2460565.253325,2460565.253325
TESS,7104.01,7104.01,0,2.2215349,2.869,3539.0,,,,,,,,,,,,,,,,,,,2460423.29306,2460423.29306
TESS,7105.01,7105.01,1,17.0548288,4.555,5295.0,,,9.80945,,,55.0578,758.0,5769.0,4.17,1.38,,,,,,,,,2460421.980929,2460421.980929
TESS,7106.01,7106.01,1,2.7945508,2.978,8242.0,,,13.7026,,,1289.93,1669.0,6345.0,4.15,1.56,,,,,,,,,2460568.642831,2460568.642831
TESS,7107.01,7107.01,1,8.6145655,4.84,6195.0,,,12.146,,,577.62,1365.0,6467.0,4.28,1.38,,,,,,,,,2460418.354009,2460418.354009
TESS,7108.01,7108.01,1,2.4425105,2.964,5639.0,,,,,,,,,,,,,,,,,,,2460419.743954,2460419.743954
TESS,7109.01,7109.01,1,3.2396607,2.42,6158.0,,,,,,,,,,,,,,,,,,,2460419.556623,2460419.556623
TESS,711.01,711.01,1,18.3841259,3.4924479,1010.0989222,,,2.1505216,,,10.4112654,458.1372754,4356.0,4.60471,0.681407,,,,,,,,,2458329.915053,2458329.915053
TESS,711.02,711.02,1,35.9432773,2.7244261,1178.967443,,,2.7375059,,,4.2586368,366.384759,4356.0,4.60471,0.681407,,,,,,,,,2458342.537652,2458342.537652
TESS,7110.01,7110.01,1,8.8182594,2.169,5493.0,,,13.1872,,,61.7662,781.0,6052.0,3.96,1.84,,,,,,,,,2460541.666163,2460541.666163
TESS,7111.01,7111.01,1,7.0634276,2.056,5286.0,,,11.2092,,,102.801,887.0,6354.0,4.28,1.34,,,,,,,,,2460422.363607,2460422.363607
TESS,7112.01,7112.01,1,3.424993,2.134,6276.0,,,,,,,,,,,,,,,,,,,2460569.248825,2460569.248825
TESS,7113.01,7113.01,1,4.6351977,3.856,11113.0,,,15.825,,,449.395,1282.0,5691.0,4.05,1.57,,,,,,,,,2460418.978111,2460418.978111
TESS,7114.01,7114.01,0,3.0436916,2.414,8182.0,,,,,,,,,,,,,,,,,,,2460421.843189,2460421.843189
TESS,7116.01,7116.01,1,18.9438583,4.108,12167.0,,,10.0797,,,28.1157,641.0,5583.0,4.47,0.95,,,,,,,,,2460547.31876,2460547.31876
TESS,7118.01,7118.01,1,37.8016862,3.788,1734.0,,,6.55527,,,18.7121,,6783.0,,1.61,,,,,,,,,2460335.382473,2460335.382473
TESS,7119.01,7119.01,1,2.5933417,3.253,9482.0,,,15.3451,,,1492.39,,6258.1,,1.57,,,,,,,,,2460422.161169,2460422.161169
TESS,712.01,712.01,1,9.531366,1.673,916.0,,,2.24794,,,19.4095,584.0,4504.0,4.58833,0.72,,,,,,,,,2460139.317299,2460139.317299
TESS,712.02,712.02,1,51.6991421,4.371,1339.0,,,2.45531,,,2.70562,357.0,4504.0,4.58833,0.72,,,,,,,,,2460083.780694,2460083.780694
TESS,712.03,712.03,0,53.746482,5.592988,1557.541816,,,3.263156,,,3.3582641,345.2617451,4504.0,4.58833,0.842645,,,,,,,,,2458417.120619,2458417.120619
TESS,712.04,712.04,1,84.83869,5.194,1020.0,,,2.03857,,,1.21501,292.0,4504.0,4.58833,0.72,,,,,,,,,2460082.804195,2460082.804195
TESS,7120.01,7120.01,1,3.1739167,3.65,2669.0,,,17.4128,,,3458.24,2136.0,7099.0,3.64,3.17,,,,,,,,,2460417.301478,2460417.301478
TESS,7121.01,7121.01,0,0.9739887,1.594,2904.0,,,21.8604,,,25053.9,3504.0,7357.0,4.08,1.95,,,,,,,,,2460558.272226,2460558.272226
TESS,7123.01,7123.01,1,0.3075961,0.49,124509.0,,,17.2274,,,117.396,917.0,3257.0,4.86,0.37,,,,,,,,,2460422.955042,2460422.955042
TESS,7124.01,7124.01,1,2.6414334,2.508,19204.0,,,13.6255,,,580.045,1367.0,5753.0,4.4,1.06,,,,,,,,,2460448.586834,2460448.586834
TESS,7125.01,7125.01,1,21.7276636,2.924,43934.0,,,8.18265,,,1.32008,298.0,3437.0,4.83,0.4,,,,,,,,,2460435.644849,2460435.644849
TESS,7126.01,7126.01,1,3.2966077,3.965,4963.0,,,14.8596,,,1459.72,1722.0,6259.0,3.87,2.12,,,,,,,,,2460443.355876,2460443.355876
TESS,7127.01,7127.01,1,3.3683989,4.63,3874.0,,,13.3562,,,2907.88,2045.0,6902.0,3.85,2.41,,,,,,,,,2460443.235696,2460443.235696
TESS,7128.01,7128.01,1,2.9650741,2.412,6279.0,,,,,,,,,,,,,,,,,,,2460446.225112,2460446.225112
TESS,7129.01,7129.01,1,8.8204144,7.63,4100.0,,,11.5324,,,553.234,1351.0,5672.0,3.81,2.07,,,,,,,,,2460446.144686,2460446.144686
TESS,713.01,713.01,1,35.9993588,4.1814011,1086.7362497,,,2.2253394,,,3.7788536,355.5983746,4316.7,4.60858,0.651075,,,,,,,,,2458346.710529,2458346.710529
TESS,713.02,713.02,1,1.8715209,1.0213466,255.7891339,,,1.0618157,,,194.7571992,952.7810913,4316.7,4.60858,0.651075,,,,,,,,,2458325.894696,2458325.894696
TESS,7130.01,7130.01,1,1.2433877,1.65,2757.0,,,8.07577,,,2274.15,1923.0,6488.0,4.22,1.47,,,,,,,,,2460448.282106,2460448.282106
TESS,7131.01,7131.01,1,5.3295884,3.713,5530.0,,,,,,,,,,,,,,,,,,,2460442.171452,2460442.171452
TESS,7132.01,7132.01,1,1.4716633,1.23,9168.0,,,21.4506,,,997.016,1565.0,5298.0,4.34,1.07,,,,,,,,,2460447.098472,2460447.098472
TESS,7133.01,7133.01,1,3.8282053,3.891,4275.0,,,11.9804,,,1269.85,1663.0,6455.0,3.93,2.05,,,,,,,,,2460444.955587,2460444.955587
TESS,7134.01,7134.01,1,3.5899561,3.434,3727.0,,,18.0461,,,1033.33,,6224.0,3.6,2.87,,,,,,,,,2460447.741586,2460447.741586
TESS,7135.01,7135.01,1,10.6185545,1.537,10466.0,,,12.568,,,18.9483,581.0,5925.9,4.32,1.19,,,,,,,,,2460428.760564,2460428.760564
TESS,7136.01,7136.01,1,5.6897753,4.153,6064.0,,,,,,,,,,,,,,,,,,,2460439.074838,2460439.074838
TESS,7137.01,7137.01,0,1.2529962,1.083,14080.0,,,19.179,,,382.546,1232.0,4220.0,4.51,0.75,,,,,,,,,2460556.902324,2460556.902324
TESS,7138.01,7138.01,1,5.4149624,1.24,4028.0,,,16.1825,,,155.146,983.0,7979.0,3.84,2.75,,,,,,,,,2460449.126023,2460449.126023
TESS,7139.01,7139.01,1,3.8850223,1.209,6113.0,,,11.9861,,,192.359,1037.0,7162.0,4.3,1.48,,,,,,,,,2460446.086485,2460446.086485
TESS,714.01,714.01,1,4.3239329,1.5783127,977.2224915,,,1.5008877,,,23.7735564,563.1748972,3782.0,4.438,0.473141,,,,,,,,,2458412.826255,2458412.826255
TESS,714.02,714.02,1,10.1775475,2.0401655,943.2876093,,,1.5705443,,,7.5929156,423.3717664,3782.0,4.438,0.473141,,,,,,,,,2458419.10613,2458419.10613
TESS,7140.01,7140.01,1,5.1879527,5.979,3524.0,,,14.8534,,,1933.52,1847.0,6617.0,3.66,2.9,,,,,,,,,2460444.617322,2460444.617322
TESS,7141.01,7141.01,1,2.4141149,1.329,10760.0,,,5.83132,,,29.5308,649.0,3438.0,4.64,0.61,,,,,,,,,2460478.279335,2460478.279335
TESS,7142.01,7142.01,1,6.5433068,3.114,26297.0,,,16.0666,,,102.868,887.0,5295.0,4.34,1.07,,,,,,,,,2460468.090924,2460468.090924
TESS,7143.01,7143.01,1,1.1376981,1.02,1217.0,,,2.77467,,,349.377,1204.0,4244.0,4.52,0.74,,,,,,,,,2460478.124385,2460478.124385
TESS,7144.01,7144.01,1,0.5289141,1.087,2503.0,,,6.67772,,,3529.75,2147.0,5739.6,4.2,1.34,,,,,,,,,2460479.275372,2460479.275372
TESS,7145.01,7145.01,1,23.2471066,2.031,12754.0,,,13.9025,,,8.76779,479.0,5839.1,4.45,1.01,,,,,,,,,2460411.471118,2460411.471118
TESS,7146.01,7146.01,1,28.4664618,5.958,4267.0,,,9.21955,,,36.4134,684.0,5888.0,4.09,1.54,,,,,,,,,2460452.349237,2460452.349237
TESS,7147.01,7147.01,1,1.3473988,0.444,11164.0,,,9.67861,,,20.22,590.0,3576.0,4.6158,0.64,,,,,,,,,2460478.300226,2460478.300226
TESS,7148.01,7148.01,1,1.3432587,1.534,2215.0,,,3.99294,,,663.13,1413.0,5031.1,4.48,0.87,,,,,,,,,2460479.465086,2460479.465086
TESS,7149.01,7149.01,1,2.6520679,1.53,126188.0,,,11.2606,,,15.7673,555.0,3247.0,4.88,0.34,,,,,,,,,2460475.347656,2460475.347656
