mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd,fpflag_sum
KEPLER,6291653,6291653,1,10.526294577,2.5211,9768.0,0.644,NA,8.24,0.07015,NA,61.16,713.0,5386.0,4.553,0.793,0.8805000000000001,-0.06,NA,482.3,0.0,0.0,0.0,0.0,176.522462,2455009.522462,0.0
KEPLER,6392727,6392727,1,4.583520948,2.7055,3812.1,0.045,NA,5.39,0.07015,NA,274.98,1038.0,5815.0,4.54,0.877,0.8805000000000001,-0.06,NA,99.5,0.0,0.0,0.0,0.0,169.973972,2455002.973972,0.0
KEPLER,6422070,6422070,1,3.76181843,3.5176,510.6,0.926,NA,2.66,0.07015,NA,372.62,1121.0,5653.0,4.472,0.949,0.8805000000000001,-0.06,NA,35.9,0.0,0.0,0.0,0.0,171.90364,2455004.90364,0.0
KEPLER,6428700,6428700,1,8.20396958,2.9667,1024.4,0.823,NA,3.01,0.07015,NA,71.5,742.0,5015.0,4.499,0.826,0.8805000000000001,-0.06,NA,54.4,0.0,0.0,0.0,0.0,169.69138,2455002.69138,0.0
KEPLER,5794379,5794379,1,12.71809866,3.0957,1149.4,0.427,NA,2.31,0.07015,NA,23.6,562.0,4702.0,4.592,0.686,0.8805000000000001,-0.06,NA,52.7,0.0,0.0,0.0,0.0,175.35526,2455008.35526,0.0
KEPLER,5881688,5881688,1,4.190425659,2.8589,2877.4,0.458,NA,6.21,0.07015,NA,547.9,1234.0,6073.0,4.392,1.135,0.8805000000000001,-0.06,NA,240.6,0.0,0.0,0.0,0.0,171.44122,2455004.44122,0.0
KEPLER,6022556,6022556,1,3.709870784,3.0694,2020.3,0.023,NA,4.35,0.07015,NA,415.1,1151.0,5727.0,4.463,0.978,0.8805000000000001,-0.06,NA,116.1,0.0,0.0,0.0,0.0,171.987982,2455004.987982,0.0
KEPLER,6032497,6032497,1,16.3297527,6.271,1187.5,0.791,NA,3.75,0.07015,NA,66.08,727.0,5878.0,4.444,0.987,0.8805000000000001,-0.06,NA,74.6,0.0,0.0,0.0,0.0,177.29506,2455010.29506,0.0
KEPLER,6061119,6061119,1,27.807566216,4.21587,25391.0,0.782,NA,13.84,0.07015,NA,22.24,554.0,5862.0,4.584,0.785,0.8805000000000001,-0.06,NA,748.1,0.0,0.0,0.0,0.0,186.713552,2455019.713552,0.0
KEPLER,6191521,6191521,1,80.8723469,11.195,3604.6,0.527,NA,7.59,0.07015,NA,9.88,452.0,5510.0,4.222,1.238,0.8805000000000001,-0.06,NA,160.9,0.0,0.0,0.0,0.0,203.895,2455036.895,0.0
KEPLER,6267425,6267425,0,3.166465862,2.9381,4357.2,1.266,NA,26.82,0.07015,NA,196.31,954.0,4968.0,4.575,0.704,0.8805000000000001,-0.06,NA,122.1,0.0,1.0,1.0,0.0,172.002627,2455005.002627,2.0
KEPLER,3531558,3531558,1,24.99324319,5.9409,269.6,0.686,NA,2.29,0.07015,NA,60.88,712.0,5718.0,4.181,1.317,0.8805000000000001,-0.06,NA,62.0,0.0,0.0,0.0,0.0,138.68167,2454971.68167,0.0
KEPLER,6276477,6276477,1,10.35533116,3.1775,750.6,0.029,NA,2.47,0.07015,NA,86.22,777.0,5501.0,4.462,0.918,0.8805000000000001,-0.06,NA,49.2,0.0,0.0,0.0,0.0,170.93729,2455003.93729,0.0
KEPLER,6863998,6863998,1,16.08518937,3.984,1442.4,0.867,NA,3.68,0.07015,NA,33.43,613.0,5239.0,4.523,0.826,0.8805000000000001,-0.06,NA,62.6,0.0,0.0,0.0,0.0,180.28319,2455013.28319,0.0
KEPLER,6867155,6867155,1,235.9986399,8.2284,20715.0,0.778,NA,10.59,0.07015,NA,0.29,188.0,4245.0,4.627,0.657,0.8805000000000001,-0.06,NA,271.8,0.0,0.0,0.0,0.0,208.399822,2455041.399822,0.0
KEPLER,6948054,6948054,1,7.49018305,2.7297,1123.6,0.02,NA,2.56,0.07015,NA,76.06,753.0,5103.0,4.562,0.787,0.8805000000000001,-0.06,NA,53.0,0.0,0.0,0.0,0.0,174.95037,2455007.95037,0.0
KEPLER,6435936,6435936,1,56.0560754,4.685,1626.0,0.018,NA,1.94,0.07015,NA,0.69,233.0,3593.0,4.757,0.491,0.8805000000000001,-0.06,NA,27.4,0.0,0.0,0.0,0.0,201.16578,2455034.16578,0.0
KEPLER,6522242,6522242,1,41.408316686,5.0264,22839.0,0.377,NA,11.38,0.07015,NA,9.93,453.0,5522.0,4.586,0.747,0.8805000000000001,-0.06,NA,907.8,0.0,0.0,0.0,0.0,195.78745,2455028.78745,0.0
KEPLER,6526710,6526710,1,39.74893077,7.3051,15179.0,0.881,NA,14.21,0.07015,NA,21.87,552.0,6122.0,4.487,0.964,0.8805000000000001,-0.06,NA,561.1,0.0,0.0,0.0,0.0,172.854644,2455005.854644,0.0
KEPLER,6587280,6587280,1,5.715425977,2.5242,908.1,0.348,NA,2.47,0.07015,NA,123.03,850.0,5237.0,4.572,0.826,0.8805000000000001,-0.06,NA,59.4,0.0,0.0,0.0,0.0,174.87931,2455007.87931,0.0
KEPLER,9471974,9471974,1,49.18394185,11.3364,1646.2,0.035,NA,8.2,0.07015,NA,47.4,669.0,5626.0,3.907,2.057,0.8805000000000001,-0.06,NA,355.7,0.0,0.0,0.0,0.0,141.911924,2454974.911924,0.0
KEPLER,6599919,6599919,1,13.61014819,2.594,5732.9,1.081,NA,19.02,0.07015,NA,68.29,733.0,5697.0,4.46,0.903,0.8805000000000001,-0.06,NA,184.1,0.0,0.0,0.0,0.0,173.987319,2455006.987319,0.0
KEPLER,6675056,6675056,0,10.44331991,2.743,1159.8,0.23,NA,2.66,0.07015,NA,46.94,667.0,4947.0,4.516,0.802,0.8805000000000001,-0.06,NA,51.7,0.0,1.0,1.0,1.0,175.4046,2455008.4046,3.0
KEPLER,6685526,6685526,1,2.237489571,1.8119,315.8,0.128,NA,1.41,0.07015,NA,427.17,1160.0,5265.0,4.58,0.81,0.8805000000000001,-0.06,NA,30.7,0.0,0.0,0.0,0.0,170.81914,2455003.81914,0.0
KEPLER,6756669,6756669,0,5.851520671,3.11058,33004.0,0.211,NA,14.62,0.07015,NA,155.89,901.0,5532.0,4.53,0.806,0.8805000000000001,-0.06,NA,1630.4,0.0,1.0,0.0,0.0,173.8228336,2455006.8228336,1.0
KEPLER,6784235,6784235,1,3.167893418,2.1814,781.2,0.026,NA,2.62,0.07015,NA,526.23,1221.0,5895.0,4.503,0.94,0.8805000000000001,-0.06,NA,64.8,0.0,0.0,0.0,0.0,172.147959,2455005.147959,0.0
KEPLER,6849310,6849310,1,4.311780262,2.7251,1154.0,0.196,NA,3.11,0.07015,NA,274.84,1038.0,5527.0,4.484,0.927,0.8805000000000001,-0.06,NA,86.1,0.0,0.0,0.0,0.0,173.576483,2455006.576483,0.0
KEPLER,6862328,6862328,1,119.0207044,8.1405,7430.5,0.076,NA,8.98,0.07015,NA,4.25,366.0,5453.0,4.342,1.062,0.8805000000000001,-0.06,NA,223.5,0.0,0.0,0.0,0.0,222.236492,2455055.236492,0.0
KEPLER,6862603,6862603,0,2.861159894,1.8832,1014.3,0.965,NA,4.37,0.07015,NA,797.1,1355.0,6126.0,4.458,1.021,0.8805000000000001,-0.06,NA,58.3,0.0,1.0,1.0,0.0,171.648106,2455004.648106,2.0
KEPLER,7366258,7366258,1,26.44439337,3.9783,1843.5,0.03,NA,3.91,0.07015,NA,23.54,562.0,5427.0,4.463,0.929,0.8805000000000001,-0.06,NA,88.0,0.0,0.0,0.0,0.0,194.12074,2455027.12074,0.0
KEPLER,7373451,7373451,1,21.02250608,4.1072,1772.5,0.036,NA,3.07,0.07015,NA,17.48,521.0,5067.0,4.585,0.75,0.8805000000000001,-0.06,NA,62.4,0.0,0.0,0.0,0.0,207.67593,2455040.67593,0.0
KEPLER,6949607,6949607,1,5.912273234,2.3254,961.4,0.17,NA,1.73,0.07015,NA,27.72,585.0,4072.0,4.696,0.57,0.8805000000000001,-0.06,NA,62.8,0.0,0.0,0.0,0.0,172.184012,2455005.184012,0.0
KEPLER,7031517,7031517,1,12.940668656,2.4845,42450.0,0.897,NA,22.94,0.07015,NA,64.64,723.0,5875.0,4.572,0.809,0.8805000000000001,-0.06,NA,307.5,0.0,0.0,0.0,0.0,179.423014,2455012.423014,0.0
KEPLER,11869052,11869052,0,20.5452375,2.517,218.5,0.95,NA,2.41,0.07015,NA,71.57,742.0,5670.0,4.206,1.264,0.8805000000000001,-0.06,NA,18.5,0.0,1.0,0.0,0.0,137.91394,2454970.91394,1.0
KEPLER,7109675,7109675,1,33.60123371,4.4056,7425.9,0.67,NA,8.46,0.07015,NA,14.22,495.0,5149.0,4.447,0.93,0.8805000000000001,-0.06,NA,247.9,0.0,0.0,0.0,0.0,186.680343,2455019.680343,0.0
KEPLER,7118364,7118364,1,4.347288783,2.1024,451.6,0.025,NA,2.36,0.07015,NA,449.79,1174.0,5754.0,4.345,1.122,0.8805000000000001,-0.06,NA,39.7,0.0,0.0,0.0,0.0,172.23343,2455005.23343,0.0
KEPLER,7134976,7134976,1,4.601811819,2.2607,755.9,0.567,NA,2.35,0.07015,NA,152.91,896.0,4986.0,4.496,0.833,0.8805000000000001,-0.06,NA,60.8,0.0,0.0,0.0,0.0,169.98108,2455002.98108,0.0
KEPLER,7135852,7135852,1,4.220965778,3.0854,2260.0,0.705,NA,2.62,0.07015,NA,29.68,595.0,3837.0,4.747,0.517,0.8805000000000001,-0.06,NA,157.8,0.0,0.0,0.0,0.0,170.622433,2455003.622433,0.0
KEPLER,7270230,7270230,0,6.998099523,2.0488,20285.0,7.361,NA,588.66,0.07015,NA,125.22,853.0,5612.0,4.566,0.829,0.8805000000000001,-0.06,NA,192.3,0.0,1.0,0.0,0.0,171.898913,2455004.898913,1.0
KEPLER,7287995,7287995,1,5.95489993,2.3892,1410.7,0.327,NA,2.33,0.07015,NA,38.52,635.0,4261.0,4.641,0.633,0.8805000000000001,-0.06,NA,87.2,0.0,0.0,0.0,0.0,170.955871,2455003.955871,0.0
KEPLER,3247396,3247396,0,8.8111022,5.0683,401.1,1.223,NA,63.66,0.07015,NA,904.92,1399.0,6200.0,3.8,2.404,0.8805000000000001,-0.06,NA,76.8,0.0,1.0,1.0,1.0,136.4568,2454969.4568,3.0
KEPLER,7303253,7303253,1,23.58917143,5.073,1200.7,0.926,NA,3.16,0.07015,NA,13.34,487.0,4919.0,4.566,0.721,0.8805000000000001,-0.06,NA,53.3,0.0,0.0,0.0,0.0,173.81994,2455006.81994,0.0
KEPLER,5094751,5094751,1,6.481633073,3.784,298.5,0.833,NA,2.54,0.07015,NA,406.25,1145.0,5945.0,4.213,1.302,0.8805000000000001,-0.06,NA,125.6,0.0,0.0,0.0,0.0,122.977657,2454955.977657,0.0
KEPLER,7678434,7678434,1,10.37168928,3.035,1254.9,0.537,NA,3.2,0.07015,NA,63.68,720.0,5121.0,4.457,0.888,0.8805000000000001,-0.06,NA,64.5,0.0,0.0,0.0,0.0,172.61729,2455005.61729,0.0
KEPLER,7685981,7685981,1,4.40841331,5.012,549.4,0.899,NA,2.66,0.07015,NA,398.0,1139.0,6007.0,4.457,0.961,0.8805000000000001,-0.06,NA,45.1,0.0,0.0,0.0,0.0,172.18582,2455005.18582,0.0
KEPLER,7708215,7708215,0,7.9426176,6.703,1590.7,0.942,NA,4.68,0.07015,NA,140.57,878.0,5811.0,4.521,0.926,0.8805000000000001,-0.06,NA,60.4,0.0,1.0,1.0,1.0,174.52563,2455007.52563,3.0
KEPLER,7377033,7377033,0,1.956811408,2.1958,24905.0,1.091,NA,21.58,0.07015,NA,357.16,1109.0,5209.0,4.657,0.603,0.8805000000000001,-0.06,NA,125.4,0.0,1.0,0.0,0.0,170.694208,2455003.694208,1.0
KEPLER,7380537,7380537,1,2.688899233,2.11275,37492.0,0.001,NA,12.04,0.07015,NA,175.76,929.0,4820.0,4.667,0.639,0.8805000000000001,-0.06,NA,1011.6,0.0,0.0,0.0,0.0,170.1020904,2455003.1020904,0.0
KEPLER,7434875,7434875,1,9.439459486,2.8979,3036.1,0.049,NA,4.16,0.07015,NA,52.32,686.0,5097.0,4.597,0.779,0.8805000000000001,-0.06,NA,175.2,0.0,0.0,0.0,0.0,177.186096,2455010.186096,0.0
KEPLER,8349582,8349582,1,11.523067458,3.8757,507.3,0.0,NA,3.13,0.07015,NA,174.81,927.0,5644.0,4.162,1.411,0.8805000000000001,-0.06,NA,142.0,0.0,0.0,0.0,0.0,131.969055,2454964.969055,0.0
KEPLER,7455287,7455287,1,8.01078456,2.312,1333.6,0.192,NA,1.72,0.07015,NA,9.9,453.0,3713.0,4.779,0.47,0.8805000000000001,-0.06,NA,48.5,0.0,0.0,0.0,0.0,170.20739,2455003.20739,0.0
KEPLER,7458762,7458762,1,7.41113177,2.5242,620.5,0.712,NA,2.45,0.07015,NA,158.11,905.0,5849.0,4.517,0.919,0.8805000000000001,-0.06,NA,50.4,0.0,0.0,0.0,0.0,175.34754,2455008.34754,0.0
KEPLER,7552344,7552344,0,1.000747038,0.9967,1823.5,0.908,NA,4.14,0.07015,NA,1635.2,1620.0,5472.0,4.499,0.79,0.8805000000000001,-0.06,NA,147.4,0.0,1.0,0.0,0.0,169.974229,2455002.974229,1.0
KEPLER,757450,757450,1,8.884922995,2.07004,16053.0,0.069,NA,10.51,0.07015,NA,83.21,770.0,5332.0,4.5,0.843,0.8805000000000001,-0.06,NA,388.2,0.0,0.0,0.0,0.0,169.991686,2455002.991686,0.0
KEPLER,7585481,7585481,1,8.09888906,4.20241,6911.1,0.018,NA,8.95,0.07015,NA,223.19,986.0,6214.0,4.442,1.076,0.8805000000000001,-0.06,NA,435.9,0.0,0.0,0.0,0.0,176.623731,2455009.623731,0.0
KEPLER,7663691,7663691,1,10.00653012,5.344,936.1,0.862,NA,3.52,0.07015,NA,139.21,876.0,6063.0,4.47,1.001,0.8805000000000001,-0.06,NA,71.9,0.0,0.0,0.0,0.0,176.96898,2455009.96898,0.0
KEPLER,5812701,5812701,1,17.855221681,7.41287,9065.2,0.075,NA,13.16,0.07015,NA,163.04,911.0,6823.0,4.308,1.367,0.8805000000000001,-0.06,NA,915.7,0.0,0.0,0.0,0.0,146.596466,2454979.596466,0.0
KEPLER,8013419,8013419,1,12.732624065,2.2083,6465.7,0.811,NA,4.87,0.07015,NA,8.22,432.0,3950.0,4.721,0.541,0.8805000000000001,-0.06,NA,210.5,0.0,0.0,0.0,0.0,176.939054,2455009.939054,0.0
KEPLER,8018547,8018547,1,83.92494032,6.7904,7958.7,0.658,NA,4.78,0.07015,NA,0.62,226.0,3960.0,4.746,0.509,0.8805000000000001,-0.06,NA,182.1,0.0,0.0,0.0,0.0,236.76334,2455069.76334,0.0
KEPLER,8039892,8039892,1,5.007316661,4.2362,6932.3,0.344,NA,6.96,0.07015,NA,234.28,998.0,5865.0,4.563,0.827,0.8805000000000001,-0.06,NA,431.4,0.0,0.0,0.0,0.0,173.433997,2455006.433997,0.0
KEPLER,8150320,8150320,1,2.211116989,1.6485,724.2,0.69,NA,1.85,0.07015,NA,177.19,931.0,4500.0,4.656,0.646,0.8805000000000001,-0.06,NA,42.6,0.0,0.0,0.0,0.0,170.150139,2455003.150139,0.0
KEPLER,11086270,11086270,1,12.69104387,3.7727,252.1,0.008,NA,2.57,0.07015,NA,244.3,1008.0,5869.0,4.024,1.626,0.8805000000000001,-0.06,NA,60.2,0.0,0.0,0.0,0.0,137.12594,2454970.12594,0.0
KEPLER,7767559,7767559,0,4.409409243,3.8636,12861.0,0.028,NA,10.95,0.07015,NA,347.06,1101.0,5600.0,4.368,0.975,0.8805000000000001,-0.06,NA,85.8,0.0,1.0,0.0,0.0,171.89433,2455004.89433,1.0
KEPLER,7825899,7825899,1,16.23947096,4.0374,2590.7,0.043,NA,4.14,0.07015,NA,30.14,598.0,5191.0,4.564,0.837,0.8805000000000001,-0.06,NA,123.8,0.0,0.0,0.0,0.0,175.569907,2455008.569907,0.0
KEPLER,7849854,7849854,1,2.052349884,2.0778,14281.0,0.437,NA,13.12,0.07015,NA,1183.18,1497.0,5855.0,4.393,1.08,0.8805000000000001,-0.06,NA,1072.1,0.0,0.0,0.0,0.0,169.890622,2455002.890622,0.0
KEPLER,7870390,7870390,1,9.7704486,2.4517,1897.8,0.09,NA,2.23,0.07015,NA,10.59,460.0,3906.0,4.73,0.509,0.8805000000000001,-0.06,NA,58.0,0.0,0.0,0.0,0.0,175.71372,2455008.71372,0.0
KEPLER,7907423,7907423,1,7.11373257,2.1764,807.6,0.334,NA,1.16,0.07015,NA,8.01,429.0,3561.0,4.855,0.411,0.8805000000000001,-0.06,NA,44.4,0.0,0.0,0.0,0.0,174.32351,2455007.32351,0.0
KEPLER,7938496,7938496,1,13.81020318,3.048,1309.7,0.791,NA,4.56,0.07015,NA,113.75,833.0,5942.0,4.327,1.142,0.8805000000000001,-0.06,NA,46.2,0.0,0.0,0.0,0.0,172.33533,2455005.33533,0.0
KEPLER,8490993,8490993,1,4.093578461,2.5833,538.6,0.93,NA,2.85,0.07015,NA,461.07,1182.0,6077.0,4.471,0.999,0.8805000000000001,-0.06,NA,36.4,0.0,0.0,0.0,0.0,171.00954,2455004.00954,0.0
KEPLER,8505670,8505670,1,10.8484518,2.9993,1675.6,0.21,NA,2.34,0.07015,NA,14.66,499.0,4201.0,4.682,0.591,0.8805000000000001,-0.06,NA,64.5,0.0,0.0,0.0,0.0,171.80584,2455004.80584,0.0
KEPLER,8544996,8544996,1,4.082274889,3.23015,17859.0,0.093,NA,10.55,0.07015,NA,251.48,1016.0,5655.0,4.581,0.794,0.8805000000000001,-0.06,NA,1669.1,0.0,0.0,0.0,0.0,169.6375652,2455002.6375652,0.0
KEPLER,8552202,8552202,1,3.886655224,3.1646,581.6,0.649,NA,1.87,0.07015,NA,246.29,1010.0,5662.0,4.61,0.738,0.8805000000000001,-0.06,NA,48.1,0.0,0.0,0.0,0.0,169.73814,2455002.73814,0.0
KEPLER,8180063,8180063,0,5.795063956,3.2496,1692.9,0.949,NA,4.33,0.07015,NA,192.74,950.0,5865.0,4.563,0.827,0.8805000000000001,-0.06,NA,119.4,0.0,0.0,1.0,0.0,172.697467,2455005.697467,1.0
KEPLER,8226994,8226994,1,7.15681552,2.5882,867.0,0.45,NA,2.47,0.07015,NA,88.23,782.0,5029.0,4.494,0.838,0.8805000000000001,-0.06,NA,47.7,0.0,0.0,0.0,0.0,174.13511,2455007.13511,0.0
KEPLER,8247638,8247638,1,16.51410989,4.1575,973.5,0.395,NA,2.72,0.07015,NA,43.57,655.0,5527.0,4.488,0.866,0.8805000000000001,-0.06,NA,55.9,0.0,0.0,0.0,0.0,176.11686,2455009.11686,0.0
KEPLER,8255887,8255887,1,4.708326451,3.16114,7912.7,0.061,NA,10.6,0.07015,NA,431.02,1162.0,5560.0,4.246,1.21,0.8805000000000001,-0.06,NA,633.4,0.0,0.0,0.0,0.0,171.446507,2455004.446507,0.0
KEPLER,8256049,8256049,0,16.37198661,3.8449,4147.6,9.303,NA,540.37,0.07015,NA,8.71,438.0,4187.0,4.656,0.592,0.8805000000000001,-0.06,NA,54.5,0.0,0.0,1.0,1.0,172.75926,2455005.75926,2.0
KEPLER,8414716,8414716,1,5.392026903,2.9804,1151.4,0.314,NA,2.68,0.07015,NA,123.33,850.0,5198.0,4.589,0.801,0.8805000000000001,-0.06,NA,77.4,0.0,0.0,0.0,0.0,171.72707,2455004.72707,0.0
KEPLER,9140402,9140402,1,2.494170338,1.1221,863.7,0.095,NA,2.42,0.07015,NA,480.19,1194.0,5569.0,4.566,0.829,0.8805000000000001,-0.06,NA,69.2,0.0,0.0,0.0,0.0,170.852848,2455003.852848,0.0
KEPLER,9141746,9141746,1,6.491682808,4.301,7163.3,0.535,NA,9.66,0.07015,NA,301.54,1062.0,6123.0,4.413,1.107,0.8805000000000001,-0.06,NA,502.3,0.0,0.0,0.0,0.0,174.633553,2455007.633553,0.0
KEPLER,9159275,9159275,0,3.044770796,10.0134,1695.0,1.252,NA,24.54,0.07015,NA,317.36,1076.0,5525.0,4.603,0.753,0.8805000000000001,-0.06,NA,203.5,0.0,1.0,1.0,1.0,172.01916,2455005.01916,3.0
KEPLER,9166862,9166862,1,3.855603916,3.2179,16653.0,0.348,NA,13.61,0.07015,NA,508.65,1212.0,6033.0,4.46,1.046,0.8805000000000001,-0.06,NA,1173.9,0.0,0.0,0.0,0.0,170.6787843,2455003.6787843,0.0
KEPLER,9166870,9166870,0,3.855599139,3.183,1030.9,0.864,NA,3.57,0.07015,NA,425.74,1158.0,5936.0,4.501,0.965,0.8805000000000001,-0.06,NA,90.1,0.0,0.0,1.0,1.0,170.67957,2455003.67957,2.0
KEPLER,11449844,11449844,1,38.47876629,5.04169,23530.0,0.003,NA,13.26,0.07015,NA,13.01,484.0,5510.0,4.539,0.879,0.8805000000000001,-0.06,NA,1077.8,0.0,1.0,0.0,0.0,151.852812,2454984.852812,1.0
KEPLER,8605074,8605074,0,37.601661282,8.30604,59130.0,0.408,NA,27.22,0.07015,NA,31.86,606.0,6140.0,4.354,1.096,0.8805000000000001,-0.06,NA,1667.3,0.0,1.0,0.0,0.0,194.713383,2455027.713383,1.0
KEPLER,8628973,8628973,1,3.314947362,1.8007,1398.2,0.799,NA,3.94,0.07015,NA,421.03,1155.0,5609.0,4.481,0.944,0.8805000000000001,-0.06,NA,123.5,0.0,0.0,0.0,0.0,171.313058,2455004.313058,0.0
KEPLER,8655354,8655354,0,6.71969089,3.0231,969.7,0.985,NA,4.37,0.07015,NA,194.18,952.0,5931.0,4.479,0.866,0.8805000000000001,-0.06,NA,45.4,0.0,1.0,0.0,0.0,173.35776,2455006.35776,1.0
KEPLER,8672910,8672910,1,39.6431552,6.5292,15664.0,0.062,NA,10.98,0.07015,NA,11.74,472.0,5231.0,4.455,0.9,0.8805000000000001,-0.06,NA,690.3,0.0,0.0,0.0,0.0,206.596798,2455039.596798,0.0
KEPLER,8686150,8686150,0,51.42598578,16.9422,66068.0,0.203,NA,29.66,0.07015,NA,21.4,549.0,6257.0,4.41,1.147,0.8805000000000001,-0.06,NA,1843.8,0.0,1.0,0.0,0.0,173.535933,2455006.535933,1.0
KEPLER,8689031,8689031,1,21.80451611,3.4097,1144.9,0.751,NA,2.6,0.07015,NA,20.48,543.0,5481.0,4.629,0.708,0.8805000000000001,-0.06,NA,49.9,0.0,0.0,0.0,0.0,190.49737,2455023.49737,0.0
KEPLER,8689373,8689373,1,10.28194593,3.4366,1110.7,0.168,NA,2.53,0.07015,NA,50.6,680.0,5196.0,4.593,0.775,0.8805000000000001,-0.06,NA,55.0,0.0,0.0,0.0,0.0,175.33988,2455008.33988,0.0
KEPLER,8826878,8826878,1,5.15448142,3.228,697.5,0.933,NA,2.94,0.07015,NA,204.1,964.0,5431.0,4.457,0.884,0.8805000000000001,-0.06,NA,48.1,0.0,0.0,0.0,0.0,171.6389,2455004.6389,0.0
KEPLER,5897826,5897826,0,33.80364366,11.4813,13494.0,0.023,NA,20.7,0.07015,NA,72.71,745.0,5855.0,3.999,1.796,0.8805000000000001,-0.06,NA,529.9,0.0,1.0,0.0,0.0,202.259731,2455035.259731,1.0
KEPLER,8883593,8883593,1,5.743469797,3.4412,1240.2,0.001,NA,3.13,0.07015,NA,219.95,982.0,5897.0,4.531,0.891,0.8805000000000001,-0.06,NA,79.7,0.0,0.0,0.0,0.0,174.898924,2455007.898924,0.0
KEPLER,8951215,8951215,1,39.4759093,2.968,1012.6,0.938,NA,4.06,0.07015,NA,26.13,577.0,6225.0,4.45,1.031,0.8805000000000001,-0.06,NA,26.6,0.0,0.0,0.0,0.0,173.31207,2455006.31207,0.0
KEPLER,9016295,9016295,0,19.974485239,4.23479,40293.0,0.886,NA,26.56,0.07015,NA,56.84,700.0,6108.0,4.471,0.997,0.8805000000000001,-0.06,NA,1398.8,0.0,1.0,0.0,0.0,171.6300909,2455004.6300909,1.0
KEPLER,9077124,9077124,1,3.166353562,3.3129,1473.4,0.032,NA,3.82,0.07015,NA,621.92,1273.0,6007.0,4.47,0.998,0.8805000000000001,-0.06,NA,128.3,0.0,0.0,0.0,0.0,170.966145,2455003.966145,0.0
KEPLER,9097120,9097120,0,23.899634407,3.81881,20953.0,1.245,NA,44.04,0.07015,NA,42.8,652.0,6192.0,4.503,0.924,0.8805000000000001,-0.06,NA,547.8,0.0,1.0,1.0,0.0,188.982797,2455021.982797,2.0
KEPLER,9466668,9466668,1,3.388012244,2.6849,280.1,0.433,NA,2.11,0.07015,NA,705.93,1315.0,5553.0,4.221,1.25,0.8805000000000001,-0.06,NA,30.6,0.0,0.0,0.0,0.0,170.5336,2455003.5336,0.0
KEPLER,9479273,9479273,1,6.104849417,4.6912,2090.3,0.041,NA,3.18,0.07015,NA,89.25,784.0,5085.0,4.584,0.712,0.8805000000000001,-0.06,NA,293.7,0.0,0.0,0.0,0.0,169.573477,2455002.573477,0.0
KEPLER,8359498,8359498,1,3.578780566,2.91089,11382.0,0.079,NA,10.43,0.07015,NA,406.6,1145.0,5524.0,4.421,0.994,0.8805000000000001,-0.06,NA,1838.4,0.0,0.0,0.0,0.0,134.0304187,2454967.0304187,0.0
KEPLER,9171801,9171801,0,3.187067566,3.119,1037.4,1.234,NA,23.88,0.07015,NA,319.76,1079.0,5450.0,4.552,0.811,0.8805000000000001,-0.06,NA,37.2,0.0,1.0,1.0,0.0,171.64976,2455004.64976,2.0
KEPLER,9334289,9334289,1,5.826657508,2.9183,1539.1,0.033,NA,4.09,0.07015,NA,248.57,1013.0,5561.0,4.362,1.06,0.8805000000000001,-0.06,NA,81.1,0.0,0.0,0.0,0.0,173.011411,2455006.011411,0.0
KEPLER,9347899,9347899,1,20.86021229,5.1937,1910.5,0.066,NA,5.5,0.07015,NA,87.76,781.0,6035.0,4.22,1.257,0.8805000000000001,-0.06,NA,117.0,0.0,0.0,0.0,0.0,180.017757,2455013.017757,0.0
KEPLER,9388479,9388479,1,9.467821474,2.4327,2237.0,0.081,NA,2.13,0.07015,NA,6.47,407.0,3582.0,4.807,0.458,0.8805000000000001,-0.06,NA,124.7,0.0,0.0,0.0,0.0,178.415842,2455011.415842,0.0
KEPLER,11359879,11359879,1,4.942783419,3.25346,11145.0,0.566,NA,10.62,0.07015,NA,244.42,1008.0,5514.0,4.459,0.978,0.8805000000000001,-0.06,NA,2040.7,0.0,0.0,0.0,0.0,136.3294353,2454969.3294353,0.0
KEPLER,9406990,9406990,1,20.83426731,4.0454,988.4,0.256,NA,2.74,0.07015,NA,29.62,595.0,5537.0,4.549,0.88,0.8805000000000001,-0.06,NA,45.1,0.0,0.0,0.0,0.0,176.58569,2455009.58569,0.0
KEPLER,9415172,9415172,1,9.94602357,3.3862,994.5,0.035,NA,3.12,0.07015,NA,100.34,807.0,5344.0,4.365,1.013,0.8805000000000001,-0.06,NA,51.0,0.0,0.0,0.0,0.0,171.70192,2455004.70192,0.0
KEPLER,9904059,9904059,0,102.9641952,15.735,1896.7,0.922,NA,39.0,0.07015,NA,95.4,797.0,5047.0,3.066,7.119,0.8805000000000001,-0.06,NA,86.1,0.0,1.0,0.0,0.0,158.07473,2454991.07473,1.0
KEPLER,3231341,3231341,1,8.14515981,5.073,446.8,0.965,NA,3.43,0.07015,NA,287.91,1050.0,5896.0,4.197,1.24,0.8805000000000001,-0.06,NA,32.2,0.0,0.0,0.0,0.0,140.56811,2454973.56811,0.0
