mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd
KEPLER,11153539,11153539,1,-0.6839290119097867,0.005982503498666421,-0.09871846869200318,-0.4007541132380889,0.0,-0.15302013883205173,0.0,0.0,0.2459325969006415,0.7956352560389164,0.864076624737016,0.36423063757007224,-0.17446700783025393,0.0,0.0,0.0,-0.07753864906690294,0.0,-0.18747516443092982,0.0,0.0,1.3718294794616857,1.37182947945071
KEPLER,9579641,9579641,1,-0.6390167337792304,-0.36619359732574375,0.11797413859576501,0.9665369093927346,0.0,0.026411316559327335,0.0,0.0,0.12833075176592346,0.6730313333494247,0.27970660907663947,-0.4912056139295011,0.23574244349578774,0.0,0.0,0.0,4.140328163762854,0.0,-0.18747516443092982,0.0,0.0,-0.7543413050523786,-0.7543413050472364
KEPLER,11304958,11304958,1,1.1323901757040211,3.2431598509355224,3.4716595119795497,-0.2769782943472986,0.0,0.5732500377521017,0.0,0.0,-0.598382536921776,-1.0955302514464933,-0.3342767519719318,-0.32826537554863167,0.09321204091640065,0.0,0.0,0.0,3.353320945042433,0.0,-0.18747516443092982,0.0,0.0,3.463331223678416,3.463331223664659
KEPLER,11391957,11391957,1,-0.49437863047583797,-0.6944066910565734,0.7913127488119935,-1.2326427564808424,0.0,-0.06330441113636219,0.0,0.0,-0.42816099827664506,-0.25569338102347505,-0.08947309676285514,0.9228828834473476,-0.8071629412314367,0.0,0.0,0.0,0.3497816767227007,0.0,-0.18747516443092982,0.0,0.0,1.3876074346563054,1.3876074346484164
KEPLER,11403044,11403044,1,-0.7022797034922289,-0.2590219748830239,1.473374154660569,0.41962050034040504,0.0,0.3446885410035592,0.0,0.0,0.6438180848776152,1.1327960434350186,1.0595247042991014,-0.037300664154218746,0.2913640640145731,0.0,0.0,0.0,2.9690400765266025,0.0,-0.18747516443092982,0.0,0.0,1.282985823847337,1.2829858238390606
KEPLER,12110942,12110942,1,-0.7236985853310846,-0.5036959210143567,-0.14967795896518596,-0.8641938072245364,0.0,-0.19787800267989655,0.0,0.0,0.28978988878087814,0.8385466289802385,0.47910313469048416,0.5504480528624973,-0.355237274516306,0.0,0.0,0.0,0.10999041476882247,0.0,-0.18747516443092982,0.0,0.0,1.3171063754087853,1.317106375408803
KEPLER,12366084,12366084,1,-0.68724918439648,-0.27053160334958365,0.7443320775991795,-0.13305292354405393,0.0,0.09263006795376487,0.0,0.0,0.15901047840387939,0.7067474120890349,0.1513821123944622,0.02671157235255303,-0.014554848838746389,0.0,0.0,0.0,1.2013480813537813,0.0,-0.18747516443092982,0.0,0.0,1.353239517791386,1.3532395177963323
KEPLER,12404086,12404086,1,0.39263970359037514,-0.07099992952356908,1.5094895892085305,0.43401303742072955,0.0,0.054180470369897885,0.0,0.0,-0.6056958592125951,-1.1782878992619001,-1.0035383577451333,0.9985337084098946,-0.8905953720096147,0.0,0.0,0.0,0.49734553023277983,0.0,-0.18747516443092982,0.0,0.0,1.6336938956809839,1.6336938956697642
KEPLER,8395660,8395660,1,-0.23787288361221964,-0.1743507326802589,-0.019601181991596314,1.1939389952618609,0.0,-0.037671346080450877,0.0,0.0,-0.433345985287783,-0.2710188713596615,0.42777333601761325,-0.10131290066099052,-0.02498390268601826,0.0,0.0,0.0,1.7331928033796913,0.0,-0.18747516443092982,0.0,0.0,-0.5798163185412828,-0.5798163185338265
KEPLER,11754553,11754553,1,-0.09950739466257917,-0.32954203454493675,0.9221546832971926,-1.29596991963427,0.0,-0.1743810263786445,0.0,0.0,-0.6173337776568086,-1.3499333910271885,-2.9836840527024227,1.38260712745052,-1.405095361808379,0.0,0.0,0.0,-0.09598413075566285,0.0,-0.18747516443092982,0.0,0.0,1.4485583567320275,1.4485583567378226
KEPLER,11853255,11853255,1,-0.7948225449323713,-1.2282836377144535,0.4547964752062013,1.3349858586490406,0.0,-0.17651711513330376,0.0,0.0,-0.3926132707330357,-0.15761024287188166,-2.9382769231071904,1.5979210138823912,-1.5823892772120074,0.0,0.0,0.0,0.21144056405700168,0.0,-0.18747516443092982,0.0,0.0,1.3345540046641575,1.3345540046700868
KEPLER,11918099,11918099,1,-0.7901978992332981,-0.813842671701365,0.6835785711773972,-0.4928663505521653,0.0,-0.10175400872022917,0.0,0.0,0.06828452664130424,0.602534077802967,-1.2483420129542098,0.9985337084098946,-0.8836426694447665,0.0,0.0,0.0,1.5487379864920927,0.0,-0.18747516443092982,0.0,0.0,1.3948092431271233,1.3948092431229926
KEPLER,11960862,11960862,1,-0.5818284398258514,0.2758927251611852,3.4719655749841936,-0.17623053478502732,0.0,0.5326643514135754,0.0,0.0,-0.06706854040054115,0.43395368410491586,0.7002161135890049,-0.04893925260999402,-0.10493998218177222,0.0,0.0,0.0,5.812718503543749,0.0,-0.18747516443092982,0.0,0.0,1.4989899371083313,1.4989899371031126
KEPLER,12070811,12070811,1,-0.29575473429312477,0.07834221689089012,0.6000233709096561,1.242873621334964,0.0,-0.03339916857113232,0.0,0.0,-0.5237549509448738,-0.6020494626212891,-0.1585709026686429,1.045088062233001,-0.9357879386811279,0.0,0.0,0.0,0.11613890866507563,0.0,-0.18747516443092982,0.0,0.0,1.783541062845021,1.783541062843559
KEPLER,3342970,3342970,1,-0.7718056848821715,-0.33661762581536286,0.47897545257305674,-1.2326427564808424,0.0,0.06486091414319432,0.0,0.0,1.5391679816830235,1.6753184013360194,1.1384936253342874,0.10818169154299032,0.1975025793891232,0.0,0.0,0.0,0.998447782777423,0.0,-0.18747516443092982,0.0,0.0,1.298656095833359,1.2986560958245121
KEPLER,12470844,12470844,1,-0.4885529737668047,-0.4712425423873358,0.9166455492136054,-1.2355212638969073,0.0,-0.04835178985374731,0.0,0.0,-0.46542950753574136,-0.37523220564572946,-0.5593381769222119,0.9519793545867884,-0.8036865899490125,0.0,0.0,0.0,0.4789000485440199,0.0,-0.18747516443092982,0.0,0.0,1.5283774916630524,1.528377491660394
KEPLER,2713049,2713049,1,-0.7802784208728587,-0.6110090552824851,-0.21793000900074,-0.6137636620268909,0.0,-0.16156449385068883,0.0,0.0,1.0462545876547578,1.4055897714191377,-0.2335913776520696,-0.42719337742273444,0.148833661435186,0.0,0.0,0.0,0.21144056405700168,0.0,-0.18747516443092982,0.0,0.0,1.2786648611953668,1.278664861183177
KEPLER,3114167,3114167,1,-0.5722413737719281,-0.77318160720065,1.1928674109045811,1.1133407876120438,0.0,-0.009902192269880322,0.0,0.0,-0.4033228727254734,-0.1882612235442546,0.030954507815803525,1.3535106563110795,-1.1826088797332375,0.0,0.0,0.0,0.5772759508840725,0.0,-0.18747516443092982,0.0,0.0,1.3288435668947376,1.3288435668895822
KEPLER,4476123,4476123,1,0.19459626729653368,0.7096736406467714,0.7074514855396088,-0.14744546062437838,0.0,-0.10602618622954774,0.0,0.0,-0.59220130786483,-1.0342282901017474,-0.47839503286114626,1.114919592967663,-0.9914095591999131,0.0,0.0,0.0,0.0023917715843898807,0.0,-0.18747516443092982,0.0,0.0,1.600528023935294,1.6005280239421749
KEPLER,3641726,3641726,1,-0.4611697545642937,-0.2729373043815285,0.7579518813058259,-1.2297642490647775,0.0,-0.052623967363065856,0.0,0.0,-0.4601992367952485,-0.3568416172423057,-0.5692092920516102,0.5970024066856037,-0.6924433489114422,0.0,0.0,0.0,0.6725776062759985,0.0,-0.18747516443092982,0.0,0.0,1.6976710776448378,1.6976710776530504
KEPLER,3940418,3940418,1,-0.6699535191128625,-0.6549720623760655,0.7409653845480985,-1.2902129048021402,0.0,-0.06757658864568075,0.0,0.0,-0.3068458873348239,0.03855603343130508,-0.9225952136840676,0.8763285296242413,-0.7376359155829549,0.0,0.0,0.0,1.1859768466131482,0.0,-0.18747516443092982,0.0,0.0,1.3250489998345643,1.3250489998299921
